Term,Ont,N,DE,P.DE
detection of chemical stimulus involved in sensory perception,BP,477,100,6.033796309611235e-100
detection of chemical stimulus,BP,512,100,1.274879551104046e-96
detection of stimulus involved in sensory perception,BP,531,101,1.9382169504032217e-96
sensory perception of chemical stimulus,BP,526,100,2.304522717614804e-95
detection of stimulus,BP,691,101,2.687241924497155e-84
G protein-coupled receptor activity,MF,866,101,3.1257148338168374e-74
sensory perception,BP,977,103,2.1569361164869682e-71
transmembrane signaling receptor activity,MF,1277,103,9.307429251262526e-60
nervous system process,BP,1437,103,9.073616532878245e-55
G protein-coupled receptor signaling pathway,BP,1371,101,1.1434600736490928e-54
signaling receptor activity,MF,1484,103,2.0055767295771933e-53
molecular transducer activity,MF,1538,103,6.125929382087001e-52
odorant binding,MF,102,34,1.7323104463916155e-40
system process,BP,2216,103,2.600679952257141e-37
multicellular organismal process,BP,7751,172,5.448566007375857e-26
keratinization,BP,224,32,2.1549807014186893e-25
intermediate filament,CC,214,31,8.216263401963822e-25
detection of chemical stimulus involved in sensory perception of smell,BP,427,57,3.044234150553883e-36
olfactory receptor activity,MF,427,57,3.044234150553883e-36
sensory perception of smell,BP,454,57,8.993834732706146e-35
detection of chemical stimulus,BP,512,59,6.645173619672106e-34
detection of chemical stimulus involved in sensory perception,BP,477,57,1.3396623957443438e-33
sensory perception of chemical stimulus,BP,526,58,2.825306336431976e-32
detection of stimulus involved in sensory perception,BP,531,57,4.313384379647638e-31
detection of stimulus,BP,691,60,1.1043658722816512e-27
G protein-coupled receptor activity,MF,866,62,4.5466049689481635e-24
transmembrane signaling receptor activity,MF,1277,71,3.50529208657781e-21
sensory perception,BP,977,61,1.2205966589072329e-20
nervous system process,BP,1437,73,1.4999281560962328e-19
G protein-coupled receptor signaling pathway,BP,1371,71,1.849281450559544e-19
signaling receptor activity,MF,1484,74,2.287975876247428e-19
molecular transducer activity,MF,1538,74,1.7147001908825397e-18
odorant binding,MF,102,20,1.2164349681235648e-16
multicellular organismal process,BP,7751,191,3.0481300625061666e-15
system process,BP,2216,84,8.087807439213729e-15
type I interferon receptor binding,MF,17,9,1.139358419423394e-12
plasma membrane,CC,5637,146,4.302150703913225e-12
nucleoplasm,CC,3512,409,1.636150242091386e-69
nucleus,CC,7932,668,4.681569788044347e-67
nucleic acid binding,MF,4349,456,8.68909812647997e-65
nuclear part,CC,5023,494,1.3996119435266752e-62
cellular nitrogen compound metabolic process,BP,7161,616,7.504528723914594e-62
nuclear lumen,CC,4594,463,1.5238920572350934e-60
nucleic acid metabolic process,BP,5735,529,6.542439692879941e-59
nucleobase-containing compound metabolic process,BP,6411,566,5.194151098300503e-58
heterocyclic compound binding,MF,6241,555,2.0817270454353197e-57
heterocycle metabolic process,BP,6570,573,3.9357640595219547e-57
organic cyclic compound binding,MF,6328,556,1.2076583815582255e-55
cellular aromatic compound metabolic process,BP,6615,572,1.4401176120814199e-55
organic cyclic compound metabolic process,BP,6839,579,3.4169552303518925e-53
intracellular membrane-bounded organelle,CC,11488,805,2.746753437145695e-51
intracellular organelle lumen,CC,5740,509,5.831986388393866e-50
membrane-enclosed lumen,CC,5740,509,5.831986388393866e-50
organelle lumen,CC,5740,509,5.831986388393866e-50
cellular nitrogen compound biosynthetic process,BP,5029,466,1.153563987291785e-49
macromolecule biosynthetic process,BP,5114,471,1.3317666267003795e-49
cellular macromolecule biosynthetic process,BP,4961,461,2.7158897575744406e-49
cell projection,CC,2178,59,1.9755428560745206e-8
ion transport,BP,1696,50,2.2117987560063243e-8
plasma membrane bounded cell projection,CC,2103,57,3.605942132436445e-8
neuron part,CC,1729,48,2.7307411721796413e-7
cell projection part,CC,1467,43,2.9901386161292215e-7
plasma membrane bounded cell projection part,CC,1467,43,2.9901386161292215e-7
neuron projection,CC,1312,40,3.0198570248957297e-7
ion transmembrane transport,BP,1182,36,1.303051237730142e-6
transporter activity,MF,1140,34,4.177749118344624e-6
transmembrane transporter activity,MF,1045,32,4.797480428690157e-6
anion binding,MF,2773,61,1.3466107821141814e-5
cation transport,BP,1160,33,1.5509684822516305e-5
transmembrane transport,BP,1598,41,1.578027204127502e-5
plasma membrane bounded cell projection organization,BP,1497,39,1.8574723087533516e-5
cytoskeleton,CC,2197,51,1.999917543073256e-5
ion transmembrane transporter activity,MF,880,27,2.6941695579805382e-5
synapse part,CC,938,28,3.096053783827977e-5
cytoplasmic region,CC,505,19,3.112097251057502e-5
cell projection organization,BP,1534,39,3.20270059501455e-5
cation transmembrane transporter activity,MF,644,22,3.214007801168762e-5
synaptic vesicle cycle,BP,194,23,3.888117771409604e-12
axon,CC,606,38,1.8943935231410535e-10
neuron part,CC,1729,72,3.249742223694022e-10
presynaptic active zone,CC,71,13,8.828072943580602e-10
neuron development,BP,1110,53,1.0100922486246096e-9
cell junction,CC,1298,58,1.7951923337603144e-9
synapse part,CC,938,47,2.172500178509875e-9
synapse,CC,1171,54,2.3597467118255838e-9
synaptic vesicle localization,BP,163,18,2.794900021490645e-9
vesicle-mediated transport in synapse,BP,207,20,3.8481617131099675e-9
synaptic vesicle fusion to presynaptic active zone membrane,BP,22,8,4.491084260564132e-9
establishment of synaptic vesicle localization,BP,152,17,6.370462518724808e-9
synaptic vesicle transport,BP,152,17,6.370462518724808e-9
vesicle fusion to plasma membrane,BP,23,8,6.770941867709341e-9
axon part,CC,382,27,7.465063594781294e-9
neuron projection development,BP,978,47,8.096663640007757e-9
glutamate secretion,BP,44,10,8.76213750367332e-9
nervous system development,BP,2375,85,9.954835227419682e-9
neuron differentiation,BP,1365,58,1.1173578045249575e-8
trans-synaptic signaling,BP,711,38,1.5623129984121006e-8
detection of chemical stimulus involved in sensory perception of smell,BP,427,64,1.6517050217435724e-69
olfactory receptor activity,MF,427,64,1.6517050217435724e-69
sensory perception of smell,BP,454,64,1.0272527247400314e-67
detection of chemical stimulus involved in sensory perception,BP,477,64,2.810926399633692e-66
detection of chemical stimulus,BP,512,64,3.127020410930438e-64
sensory perception of chemical stimulus,BP,526,64,1.865672918483375e-63
detection of stimulus involved in sensory perception,BP,531,64,3.48641758790963e-63
detection of stimulus,BP,691,64,1.004116789463558e-55
G protein-coupled receptor activity,MF,866,65,8.800177231873148e-51
sensory perception,BP,977,64,3.3737386830090376e-46
transmembrane signaling receptor activity,MF,1277,66,2.6642926295015504e-41
G protein-coupled receptor signaling pathway,BP,1371,65,2.779107191465211e-38
signaling receptor activity,MF,1484,66,3.0199610662973016e-37
molecular transducer activity,MF,1538,66,2.7133488548325897e-36
nervous system process,BP,1437,64,5.546182698306382e-36
odorant binding,MF,102,23,1.0631835573665465e-28
system process,BP,2216,66,7.824131140874709e-27
multicellular organismal process,BP,7751,103,8.855773134013626e-17
response to chemical,BP,4797,74,1.6789185894068042e-13
intermediate filament,CC,214,16,2.1734391278441494e-12
anterior/posterior pattern specification,BP,219,14,2.296679433774858e-9
pattern specification process,BP,446,18,1.6697689375971523e-8
cellular biosynthetic process,BP,6168,82,3.422805730203359e-8
cellular nitrogen compound biosynthetic process,BP,5029,71,5.701112065901754e-8
biosynthetic process,BP,6339,82,1.2820817326730846e-7
regionalization,BP,351,15,1.334071926434676e-7
organic substance biosynthetic process,BP,6259,81,1.6453637754744976e-7
appendage development,BP,179,11,1.8969462086599707e-7
limb development,BP,179,11,1.8969462086599707e-7
cellular macromolecule metabolic process,BP,8352,97,6.622435945541332e-7
positive regulation of biosynthetic process,BP,2025,37,9.483183779273416e-7
embryonic morphogenesis,BP,586,18,9.589209125115847e-7
sequence-specific DNA binding,MF,1139,26,1.0131545832169078e-6
macromolecule biosynthetic process,BP,5114,68,1.451321172286702e-6
embryo development,BP,1017,24,1.5645132221671568e-6
positive regulation of cellular biosynthetic process,BP,1992,36,1.7872387451812973e-6
regulation of cellular biosynthetic process,BP,4325,60,2.293294022132308e-6
cellular macromolecule biosynthetic process,BP,4961,66,2.3101567082343647e-6
intracellular organelle,CC,13294,132,2.3889090664815994e-6
regulation of cellular metabolic process,BP,6305,78,2.551391329281871e-6
anterior/posterior pattern specification,BP,219,7,4.1716309803067434e-10
regionalization,BP,351,7,1.1041985598862915e-8
skeletal system morphogenesis,BP,239,6,3.90743491251432e-8
pattern specification process,BP,446,7,5.7170162345849767e-8
animal organ morphogenesis,BP,1068,9,8.72198267027038e-8
skeletal system development,BP,518,7,1.5850778600552257e-7
embryonic skeletal system morphogenesis,BP,93,4,1.1594417279691826e-6
sequence-specific DNA binding,MF,1139,8,2.3613864964067817e-6
embryonic skeletal system development,BP,126,4,3.903451491137811e-6
prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis,BP,6,2,1.0912645333040798e-5
prostate glandular acinus morphogenesis,BP,6,2,1.0912645333040798e-5
appendage development,BP,179,4,1.566674962928644e-5
limb development,BP,179,4,1.566674962928644e-5
embryonic digit morphogenesis,BP,61,3,1.984952262948856e-5
"DNA-binding transcription factor activity, RNA polymerase II-specific",MF,1600,8,2.9199259577006827e-5
embryonic skeletal joint morphogenesis,BP,11,2,3.99089890339825e-5
prostate glandular acinus development,BP,11,2,3.99089890339825e-5
DNA-binding transcription factor activity,MF,1699,8,4.513385098047448e-5
branching involved in prostate gland morphogenesis,BP,12,2,4.786585744156078e-5
embryonic skeletal joint development,BP,14,2,6.592817596223524e-5
anterior/posterior pattern specification,BP,219,5,2.467631823953146e-7
regionalization,BP,351,5,2.529053736000116e-6
sequence-specific DNA binding,MF,1139,7,3.915627168661861e-6
pattern specification process,BP,446,5,8.136844303982937e-6
skeletal system morphogenesis,BP,239,4,1.6489899632029422e-5
embryonic skeletal system morphogenesis,BP,93,3,3.1785231416936525e-5
"DNA-binding transcription factor activity, RNA polymerase II-specific",MF,1600,7,3.6737766905192946e-5
animal organ morphogenesis,BP,1068,6,4.137890870887593e-5
DNA-binding transcription factor activity,MF,1699,7,5.42299983888255e-5
embryonic skeletal system development,BP,126,3,7.867470259949815e-5
"DNA-binding transcription activator activity, RNA polymerase II-specific",MF,439,4,1.7550357907628955e-4
transcription regulator activity,MF,2053,7,1.8240101127625267e-4
skeletal system development,BP,518,4,3.3044700811960426e-4
DNA binding,MF,2518,7,6.552321313670775e-4
cone matrix sheath,CC,1,1,6.833268254587965e-4
"regulation of transcription, DNA-templated",BP,3506,8,8.217738514082883e-4
embryonic organ morphogenesis,BP,288,3,8.920012517397407e-4
regulation of nucleic acid-templated transcription,BP,3567,8,9.262079410209678e-4
regulation of RNA biosynthetic process,BP,3576,8,9.425084279273782e-4
animal organ development,BP,3583,8,9.553503721437267e-4
pattern specification process,BP,446,12,1.2650016550467971e-13
sequence-specific DNA binding,MF,1139,15,1.2659187609164716e-12
anterior/posterior pattern specification,BP,219,9,6.1285934423966526e-12
regionalization,BP,351,10,1.248676321565012e-11
skeletal system development,BP,518,11,2.19632756119392e-11
"DNA-binding transcription factor activity, RNA polymerase II-specific",MF,1600,15,1.6255958584350713e-10
DNA-binding transcription factor activity,MF,1699,15,3.787391809191586e-10
transcription regulator activity,MF,2053,15,5.296318329523956e-9
embryonic skeletal system development,BP,126,6,1.2778892789395734e-8
embryonic digit morphogenesis,BP,61,5,1.5191391942137058e-8
regulation of transcription by RNA polymerase II,BP,2683,16,2.2329138346023284e-8
animal organ morphogenesis,BP,1068,11,4.4228981530026786e-8
transcription by RNA polymerase II,BP,2818,16,4.5416697126412026e-8
DNA binding,MF,2518,15,8.608837551639018e-8
appendage development,BP,179,6,1.0393896076140913e-7
limb development,BP,179,6,1.0393896076140913e-7
embryonic skeletal system morphogenesis,BP,93,5,1.2895779081910234e-7
"regulation of transcription, DNA-templated",BP,3506,17,1.3134878656427335e-7
regulation of nucleic acid-templated transcription,BP,3567,17,1.7044000627928826e-7
regulation of RNA biosynthetic process,BP,3576,17,1.77041796226576e-7
nucleus,CC,7932,288,1.6435065678867213e-32
nucleic acid binding,MF,4349,191,2.3620287638551906e-27
regulation of nucleobase-containing compound metabolic process,BP,4140,185,3.401622576554361e-27
DNA binding,MF,2518,137,5.3460538030306126e-27
nucleic acid metabolic process,BP,5735,224,3.9049733322798005e-26
nucleoplasm,CC,3512,162,1.494643534513783e-24
nucleobase-containing compound biosynthetic process,BP,4278,183,1.7615408806425004e-24
heterocycle biosynthetic process,BP,4341,184,3.628419675338997e-24
cellular macromolecule biosynthetic process,BP,4961,200,4.503499410899842e-24
aromatic compound biosynthetic process,BP,4351,184,4.797708583815074e-24
cellular macromolecule metabolic process,BP,8352,278,1.535757691652055e-23
RNA biosynthetic process,BP,3733,165,4.7775533124116934e-23
nucleobase-containing compound metabolic process,BP,6411,233,5.975015564431828e-23
cellular nitrogen compound biosynthetic process,BP,5029,199,7.143675295689661e-23
regulation of RNA metabolic process,BP,3822,167,7.763618760742101e-23
nucleic acid-templated transcription,BP,3716,164,8.331453609367421e-23
macromolecule biosynthetic process,BP,5114,201,8.34651421895331e-23
organic cyclic compound biosynthetic process,BP,4500,185,9.902102944312562e-23
nuclear part,CC,5023,198,1.6562215776805732e-22
"transcription, DNA-templated",BP,3668,162,1.67458759371088e-22
intracellular part,CC,15063,1183,6.710972991825939e-33
intracellular,CC,15073,1183,1.0740695300970152e-32
cotranslational protein targeting to membrane,BP,109,50,5.4501743898327814e-30
SRP-dependent cotranslational protein targeting to membrane,BP,105,49,7.493489182717903e-30
cytosolic ribosome,CC,112,50,2.699034692339528e-29
"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",BP,120,51,1.3476788821406837e-28
binding,MF,15267,1178,4.4011302381151055e-027
protein targeting to ER,BP,118,49,5.759066948325234e-27
nuclear-transcribed mRNA catabolic process,BP,207,64,3.290392323096464e-26
establishment of protein localization to endoplasmic reticulum,BP,122,49,3.576705358035859e-26
intracellular organelle,CC,13294,1061,8.648787762306982e-26
cytosol,CC,5085,506,3.2218753185708773e-25
cytosolic large ribosomal subunit,CC,63,35,4.968264151214104e-25
organelle,CC,14144,1108,6.321449491554923e-25
heterocyclic compound binding,MF,6241,584,3.53906261081324e-23
viral transcription,BP,177,55,8.0896969949074225e-023
translational initiation,BP,193,57,2.225575284867374e-22
organic cyclic compound binding,MF,6328,587,2.344366305553939e-22
protein localization to endoplasmic reticulum,BP,147,49,5.771408840055736e-22
cellular macromolecule metabolic process,BP,8352,728,6.151097311010886e-22
detection of chemical stimulus involved in sensory perception of smell,BP,427,258,5.580946432187542e-266
olfactory receptor activity,MF,427,258,5.580946432187542e-266
sensory perception of smell,BP,454,261,4.628345157020782e-261
detection of chemical stimulus involved in sensory perception,BP,477,262,8.958717840891825e-255
detection of chemical stimulus,BP,512,264,6.631661240000124e-247
sensory perception of chemical stimulus,BP,526,265,2.495298477099806e-244
detection of stimulus involved in sensory perception,BP,531,263,9.8088130706002389e-240
detection of stimulus,BP,691,265,8.555687572411589e-205
G protein-coupled receptor activity,MF,866,271,2.4931752966051653e-182
sensory perception,BP,977,276,1.309434102713872e-172
transmembrane signaling receptor activity,MF,1277,274,3.832603070878014e-137
nervous system process,BP,1437,283,7.451014772082434e-132
G protein-coupled receptor signaling pathway,BP,1371,274,9.174601707075388e-129
signaling receptor activity,MF,1484,277,2.1960941194710715e-122
molecular transducer activity,MF,1538,277,2.901317103015692e-118
system process,BP,2216,295,8.93062990085498e-92
odorant binding,MF,102,69,1.1875651609628597e-73
keratinization,BP,224,79,7.364632682646717e-55
multicellular organismal process,BP,7751,499,2.751646900274967e-51
keratinocyte differentiation,BP,305,84,1.5563038369925902e-48
cell-cell signaling involved in cardiac conduction,BP,32,3,2.5938268422597353e-5
regulation of heart rate by cardiac conduction,BP,38,3,4.378796117338419e-5
cardiac muscle cell action potential involved in contraction,BP,56,3,1.4069972199345964e-4
cell communication involved in cardiac conduction,BP,56,3,1.4069972199345964e-4
cardiac muscle cell contraction,BP,69,3,2.61678424733453e-4
cardiac muscle cell action potential,BP,74,3,3.2175533491130963e-4
voltage-gated channel activity,MF,197,4,4.271521191081808e-4
voltage-gated ion channel activity,MF,197,4,4.271521191081808e-4
membrane depolarization,BP,91,3,5.904042259996787e-4
atrial cardiac muscle cell action potential,BP,20,2,5.907164247236813e-4
atrial cardiac muscle cell to AV node cell communication,BP,20,2,5.907164247236813e-4
atrial cardiac muscle cell to AV node cell signaling,BP,20,2,5.907164247236813e-4
cation channel complex,CC,220,4,6.470915059736787e-4
antigen processing and presentation of exogenous peptide antigen via MHC class II,BP,98,3,7.327801219987107e-4
membrane depolarization during cardiac muscle cell action potential,BP,23,2,7.839063008292649e-4
antigen processing and presentation of peptide antigen via MHC class II,BP,101,3,7.999180286743881e-4
regulation of heart rate,BP,101,3,7.999180286743881e-4
antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,BP,102,3,8.231366526641093e-4
actin-mediated cell contraction,BP,116,3,0.001194192904204497
membrane repolarization during action potential,BP,31,2,0.0014277344010019584
membrane depolarization,BP,91,3,2.0466370448293973e-4
membrane depolarization during cardiac muscle cell action potential,BP,23,2,3.8542020157876684e-4
cell-cell signaling involved in cardiac conduction,BP,32,2,7.503197750533096e-4
membrane depolarization during action potential,BP,37,2,0.0010035653558140853
regulation of heart rate by cardiac conduction,BP,38,2,0.0010584934201578046
anchored component of membrane,CC,170,3,0.0012681654297073248
ganglioside galactosyltransferase activity,MF,1,1,0.0012690355329948444
voltage-gated calcium channel activity involved in bundle of His cell action potential,MF,1,1,0.0012690355329948444
cellular response to amyloid-beta,BP,43,2,0.0013543407188544982
voltage-gated calcium channel complex,CC,43,2,0.0013543407188544982
voltage-gated calcium channel activity,MF,48,2,0.0016852221620200277
voltage-gated channel activity,MF,197,3,0.0019339401628913873
voltage-gated ion channel activity,MF,197,3,0.0019339401628913873
response to amyloid-beta,BP,54,2,0.002127932498714464
kinesin complex,CC,55,2,0.0022065127103349613
cardiac muscle cell action potential involved in contraction,BP,56,2,0.0022864541038350775
cell communication involved in cardiac conduction,BP,56,2,0.0022864541038350775
anchored component of postsynaptic endosome membrane,CC,2,1,0.00253652247965086
anchored component of postsynaptic recycling endosome membrane,CC,2,1,0.00253652247965086
intrinsic component of postsynaptic endosome membrane,CC,2,1,0.00253652247965086
detection of chemical stimulus involved in sensory perception of smell,BP,427,127,6.0610861841432684e-139
olfactory receptor activity,MF,427,127,6.0610861841432684e-139
sensory perception of smell,BP,454,127,4.693941447501646e-135
detection of chemical stimulus involved in sensory perception,BP,477,127,5.878144304030131e-132
detection of chemical stimulus,BP,512,127,1.4260722365192369e-127
sensory perception of chemical stimulus,BP,526,127,6.44159660033979e-126
detection of stimulus involved in sensory perception,BP,531,127,2.439938787255289e-125
detection of stimulus,BP,691,127,1.29423736999388e-109
G protein-coupled receptor activity,MF,866,127,1.1940782555146296e-96
sensory perception,BP,977,128,3.795391778184241e-91
transmembrane signaling receptor activity,MF,1277,129,1.49633594498217e-77
G protein-coupled receptor signaling pathway,BP,1371,128,1.2558959672342959e-72
nervous system process,BP,1437,128,3.934886132083439e-70
signaling receptor activity,MF,1484,129,1.7813427606690652e-69
molecular transducer activity,MF,1538,129,1.3927984992504574e-67
odorant binding,MF,102,45,2.105865038568954e-56
system process,BP,2216,128,4.381403119653069e-48
keratinization,BP,224,42,7.909107264315554e-35
intermediate filament,CC,214,40,3.912409203446988e-33
multicellular organismal process,BP,7751,209,2.4013179209062785e-32
nucleus,CC,7932,95,4.6957892746770204e-12
nucleoplasm,CC,3512,58,1.4805062292506255e-11
nuclear lumen,CC,4594,65,4.039537702295894e-10
nuclear part,CC,5023,67,2.3853130467284106e-9
intracellular membrane-bounded organelle,CC,11488,112,4.534388805421572e-9
catalytic complex,CC,1370,30,1.2161970715238352e-8
intracellular part,CC,15063,130,1.681085193138489e-8
intracellular,CC,15073,130,1.797651057915296e-8
"transcription, DNA-templated",BP,3668,53,2.3810234579206262e-8
RNA metabolic process,BP,5206,66,3.036974996522534e-8
transcription regulator activity,MF,2053,37,3.055000784567124e-8
nucleic acid-templated transcription,BP,3716,53,3.735166446650758e-8
nucleic acid metabolic process,BP,5735,70,3.951036969998001e-8
RNA biosynthetic process,BP,3733,53,4.3708194681363916e-8
intracellular organelle,CC,13294,120,6.068191424123717e-8
transferase complex,CC,779,21,8.720121345364569e-8
regulation of cellular biosynthetic process,BP,4325,57,1.435121427349055e-7
intracellular organelle lumen,CC,5740,68,2.616698562014399e-7
membrane-enclosed lumen,CC,5740,68,2.616698562014399e-7
organelle lumen,CC,5740,68,2.616698562014399e-7
detection of chemical stimulus involved in sensory perception of smell,BP,427,258,2.671554421828556e-265
olfactory receptor activity,MF,427,258,2.671554421828556e-265
sensory perception of smell,BP,454,260,1.1303235571712613e-258
detection of chemical stimulus involved in sensory perception,BP,477,262,4.380483369464424e-254
detection of chemical stimulus,BP,512,264,3.2708023890495333e-246
sensory perception of chemical stimulus,BP,526,264,4.679164587345137e-242
detection of stimulus involved in sensory perception,BP,531,264,1.3006104878819192e-240
detection of stimulus,BP,691,267,7.553372940610194e-207
G protein-coupled receptor activity,MF,866,271,1.2085587825843628e-181
sensory perception,BP,977,275,9.482846698577112e-171
transmembrane signaling receptor activity,MF,1277,275,1.7347722464207332e-137
G protein-coupled receptor signaling pathway,BP,1371,278,5.6081916920046504e-132
nervous system process,BP,1437,279,2.2886650337974373e-127
signaling receptor activity,MF,1484,277,9.803529730767845e-122
molecular transducer activity,MF,1538,277,1.2801898028251785e-117
system process,BP,2216,296,7.022524628317319e-92
odorant binding,MF,102,67,5.080189166361117e-70
keratinization,BP,224,77,2.416447249110792e-52
multicellular organismal process,BP,7751,498,7.708128795800384e-50
keratinocyte differentiation,BP,305,83,2.470043365000336e-47
detection of chemical stimulus involved in sensory perception of smell,BP,427,261,2.1284718940886493e-264
olfactory receptor activity,MF,427,261,2.1284718940886493e-264
sensory perception of smell,BP,454,263,1.4483151791079285e-257
detection of chemical stimulus involved in sensory perception,BP,477,265,8.177845182546576e-253
detection of chemical stimulus,BP,512,267,9.833020542675188e-245
sensory perception of chemical stimulus,BP,526,267,1.6196837651879237e-240
detection of stimulus involved in sensory perception,BP,531,267,4.724376359015536e-239
detection of stimulus,BP,691,270,9.802354766176985e-205
G protein-coupled receptor activity,MF,866,274,3.9656821254698405e-179
sensory perception,BP,977,279,3.7525633086495994e-169
transmembrane signaling receptor activity,MF,1277,277,1.5522793112187723e-133
G protein-coupled receptor signaling pathway,BP,1371,280,6.020133785961266e-128
nervous system process,BP,1437,285,5.08394394479926e-127
signaling receptor activity,MF,1484,279,9.759959507962938e-118
molecular transducer activity,MF,1538,279,1.2562989776915406e-113
system process,BP,2216,300,5.067644011964034e-89
odorant binding,MF,102,68,2.3635010016650503e-70
keratinization,BP,224,82,1.180915354892386e-56
keratinocyte differentiation,BP,305,88,7.804350983991563e-51
multicellular organismal process,BP,7751,517,4.4597595066051885e-50
detection of chemical stimulus involved in sensory perception of smell,BP,427,264,8.460709898347902e-270
olfactory receptor activity,MF,427,264,8.460709898347902e-270
sensory perception of smell,BP,454,266,8.513748978209246e-263
detection of chemical stimulus involved in sensory perception,BP,477,268,6.372254464743556e-258
detection of chemical stimulus,BP,512,270,1.1497091615300058e-249
sensory perception of chemical stimulus,BP,526,270,2.2452315939961043e-245
detection of stimulus involved in sensory perception,BP,531,269,2.5212205144285785e-242
detection of stimulus,BP,691,272,1.3131539403233204e-207
G protein-coupled receptor activity,MF,866,278,3.7522775001021283e-184
sensory perception,BP,977,282,9.023172882080585e-173
transmembrane signaling receptor activity,MF,1277,284,1.2910685504343845e-140
G protein-coupled receptor signaling pathway,BP,1371,286,7.846768855889909e-134
nervous system process,BP,1437,287,4.7361329731982497e-129
signaling receptor activity,MF,1484,287,3.6525717027158444e-125
molecular transducer activity,MF,1538,287,6.8592719944558405e-121
system process,BP,2216,304,4.134598674902597e-92
odorant binding,MF,102,67,1.1009966190903868e-68
keratinization,BP,224,79,3.51513258052554e-53
multicellular organismal process,BP,7751,515,2.2278928127607085e-49
keratinocyte differentiation,BP,305,85,8.261369846140461e-48
detection of chemical stimulus involved in sensory perception of smell,BP,427,92,1.816767691438198e-88
olfactory receptor activity,MF,427,92,1.816767691438198e-88
sensory perception of smell,BP,454,92,8.028605450427193e-86
detection of chemical stimulus involved in sensory perception,BP,477,93,3.710535935316593e-85
detection of chemical stimulus,BP,512,93,4.036583859043398e-82
sensory perception of chemical stimulus,BP,526,93,5.675989639795796e-81
detection of stimulus involved in sensory perception,BP,531,93,1.4306333513013164e-80
detection of stimulus,BP,691,93,1.2812221295594303e-69
G protein-coupled receptor activity,MF,866,94,1.0518242476923149e-61
sensory perception,BP,977,95,5.110297926424127e-58
transmembrane signaling receptor activity,MF,1277,94,1.221939043713436e-46
G protein-coupled receptor signaling pathway,BP,1371,96,7.66770674922308e-46
nervous system process,BP,1437,96,4.630847822428524e-44
signaling receptor activity,MF,1484,95,5.83180082239353e-42
molecular transducer activity,MF,1538,95,1.2091285649775582e-40
odorant binding,MF,102,34,3.3566972171837605e-39
system process,BP,2216,98,6.680107561579957e-30
intermediate filament,CC,214,34,2.716575049627951e-27
intermediate filament cytoskeleton,CC,251,34,6.278487044801021e-25
multicellular organismal process,BP,7751,181,1.2610314127031651e-24
detection of chemical stimulus involved in sensory perception of smell,BP,427,90,3.964133248211028e-91
olfactory receptor activity,MF,427,90,3.964133248211028e-91
sensory perception of smell,BP,454,90,1.5587809509289755e-88
detection of chemical stimulus involved in sensory perception,BP,477,91,5.645059686912811e-88
detection of chemical stimulus,BP,512,91,5.419928053007398e-85
sensory perception of chemical stimulus,BP,526,91,7.279070762129642e-84
detection of stimulus involved in sensory perception,BP,531,91,1.8057700397904608e-83
detection of stimulus,BP,691,91,1.0881780130628937e-72
G protein-coupled receptor activity,MF,866,91,9.555493620728789e-64
sensory perception,BP,977,93,2.1760307387653996e-61
transmembrane signaling receptor activity,MF,1277,92,5.239399991780363e-50
nervous system process,BP,1437,94,1.4119555918396187e-47
G protein-coupled receptor signaling pathway,BP,1371,91,2.2146551418926354e-46
signaling receptor activity,MF,1484,92,1.8714683188653642e-44
molecular transducer activity,MF,1538,92,3.736481851692342e-43
odorant binding,MF,102,31,4.7385199178825005e-36
system process,BP,2216,95,1.1222702372418032e-32
intermediate filament,CC,214,36,1.0552312320606887e-31
keratinization,BP,224,35,1.1138514134217854e-29
intermediate filament cytoskeleton,CC,251,36,3.754132404947816e-29
cytoplasm,CC,11625,102,7.761538546779682e-8
mitochondrial protein complex,CC,262,12,1.0341763897055652e-7
mitochondrial envelope,CC,739,19,1.9043135422130626e-7
NADH dehydrogenase (quinone) activity,MF,46,6,4.2236239403647767e-7
NADH dehydrogenase (ubiquinone) activity,MF,46,6,4.2236239403647767e-7
NADH dehydrogenase activity,MF,46,6,4.2236239403647767e-7
envelope,CC,1182,23,1.2120024299459431e-6
organelle envelope,CC,1182,23,1.2120024299459431e-6
mitochondrial inner membrane,CC,473,14,1.7472259781028757e-6
mitochondrial membrane,CC,698,17,1.8666246517474098e-6
"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",MF,60,6,2.1005808925381992e-6
mitochondrial respiratory chain complex assembly,BP,96,7,2.4934261315445682e-6
organelle inner membrane,CC,532,14,6.770878779738004e-6
mitochondrial part,CC,1036,20,7.4242923664611085e-6
cellular component organization,BP,6512,65,8.206215542647967e-6
cytoplasmic part,CC,9735,86,8.377280301070592e-6
respiratory electron transport chain,BP,117,7,9.301118502036606e-6
mitochondrial respiratory chain complex I,CC,50,5,1.545496791419151e-5
NADH dehydrogenase complex,CC,50,5,1.545496791419151e-5
respiratory chain complex I,CC,50,5,1.545496791419151e-5
nervous system development,BP,2375,161,3.6266828697365736e-26
neuron part,CC,1729,129,2.6834491543169327e-24
synapse,CC,1171,102,4.674411173679842e-24
neuron differentiation,BP,1365,107,1.2014292064263307e-21
neuron development,BP,1110,94,2.714928978193754e-21
